Date,H,COCO,TEMP,DWPT,TSUN,PRCP,SNOW,WDIR,WSPD,WPGT,PRES,RHUM
2024-05-14,15,Day Cloudy,34,24,—,0.8,—,10,22,—,1007,56
2024-05-14,14,Day Cloudy,36,22.9,—,0.1,—,45,6,—,1006,47
2024-05-14,13,Day Cloudy,35,24,—,0,—,60,7,—,1008,53
2024-05-14,12,Day Cloudy,35,24,—,0,—,340,6,—,1008,53
2024-05-14,11,Day Cloudy,35,24,—,0,—,310,7,—,1009,53
2024-05-14,10,Day Cloudy,34,25.1,—,0,—,81,6,—,1010,60
2024-05-14,09,Day Cloudy,33,23.9,—,0,—,60,6,—,1010,59
2024-05-14,08,Day Cloudy,31,26,—,0,—,62,2,—,1010,75
2024-05-14,07,Day Cloudy,30,26,—,0,—,30,4,—,1010,79
2024-05-14,06,Day Cloudy,28,26,—,0,—,50,7,—,1010,89
2024-05-14,05,Day Cloudy,28,26,—,0,—,30,4,—,1009,89
2024-05-14,04,Day Cloudy,28,26,—,0,—,350,2,—,1009,89
2024-05-14,03,Day Cloudy,28,26,—,0,—,340,2,—,1009,89
2024-05-14,02,Day Cloudy,28,26,—,0,—,340,4,—,1009,89
2024-05-14,01,Day Cloudy,28,26,—,0,—,256,4,—,1009,89
2024-05-14,00,Day Cloudy,28,26.9,—,0,—,350,7,—,1010,94
2024-05-13,23,Day Cloudy,28,26,—,0.1,—,330,6,—,1010,89
2024-05-13,22,Day Cloudy,29,26,—,0,—,330,11,—,1010,84
2024-05-13,21,Cloudy,31,26,—,1.2,—,170,7,—,1010,75
2024-05-13,20,Rain,31,26,—,1,—,210,13,—,1009,75
2024-05-13,19,Rain,31,26.9,—,0.4,—,170,13,—,1009,79
2024-05-13,18,Thunderstorm,29.8,24.4,—,0,—,74,9.3,—,1007.4,73
2024-05-13,17,Thunderstorm,33,23.9,—,0,—,170,17,—,1007,59
2024-05-13,16,Thunderstorm,34,23.1,—,0.4,—,180,19,—,1006,53
2024-05-13,15,Thunderstorm,36,22.9,—,1.6,—,170,15,—,1006,47
2024-05-13,14,Rain Wind,36,22.9,—,0,—,180,11,—,1006,47
2024-05-13,13,Day Cloudy,37,23.1,—,0,—,130,11,—,1007,45
2024-05-13,12,Day Cloudy,36,22.9,—,0,—,65,9,—,1009,47
2024-05-13,11,Day Cloudy,35,23,—,0,—,140,9,—,1009,50
2024-05-13,10,Day Cloudy,34,24,—,0.1,—,130,9,—,1010,56
2024-05-13,09,Day Cloudy,33,25,—,0,—,140,9,—,1011,63
2024-05-13,08,Day Cloudy,33,23.9,—,0,—,100,13,—,1010,59
2024-05-13,07,Day Cloudy,31,26.9,—,0,—,110,15,—,1009,79
2024-05-13,06,Day Cloudy,30,27,—,0,—,120,17,—,1009,84
2024-05-13,05,Day Cloudy,30,27,—,0,—,130,7,—,1009,84
2024-05-13,04,Day Cloudy,30,27,—,0,—,130,11,—,1008,84
2024-05-13,03,Day Cloudy,30,28,—,0,—,140,13,—,1008,89
2024-05-13,02,Day Cloudy,30,27,—,0,—,140,11,—,1008,84
2024-05-13,01,Day Cloudy,31,26.9,—,0,—,150,13,—,1008,79
2024-05-13,00,Day Cloudy,31,26.9,—,0.4,—,160,11,—,1009,79
2024-05-12,23,Day Cloudy,31,26.9,—,0,—,140,15,—,1010,79
2024-05-12,22,Day Cloudy,31,26,—,0,—,150,13,—,1010,75
2024-05-12,21,Day Cloudy,31,26,—,0,—,140,17,—,1009,75
2024-05-12,20,Day Cloudy,31,26.9,—,0.1,—,160,15,—,1008,79
2024-05-12,19,Cloudy,31,26.9,—,0.7,—,180,15,—,1008,79
2024-05-12,18,Cloudy,32,26.1,—,0.3,—,150,11,—,1007,71
2024-05-12,17,Cloudy,33,26.1,—,0.2,—,180,19,—,1006,67
2024-05-12,16,Day Cloudy,34,25.1,—,0,—,150,17,—,1006,60
2024-05-12,15,Day Cloudy,36,24.9,—,2.6,—,170,17,—,1006,53
2024-05-12,14,Day Cloudy,35,24.9,—,0.1,—,200,20,—,1007,56
2024-05-12,13,Day Cloudy,38,22.1,—,0.6,—,80,9,—,1008,40
2024-05-12,12,Day Cloudy,36,22.9,—,0,—,67,9,—,1010,47
2024-05-12,11,Day Cloudy,36,22.9,—,0,—,110,13,—,1010,47
2024-05-12,10,Day Cloudy,34,24,—,0,—,130,11,—,1011,56
2024-05-12,09,Day Cloudy,33,25,—,0,—,100,13,—,1012,63
2024-05-12,08,Day Cloudy,32,26.1,—,0,—,90,15,—,1012,71
2024-05-12,07,Day Cloudy,31,26.9,—,0,—,110,15,—,1011,79
2024-05-12,06,Day Cloudy,30,27,—,0,—,110,13,—,1011,84
2024-05-12,05,Day Cloudy,30,28,—,0,—,120,17,—,1010,89
2024-05-12,04,Day Cloudy,30,27,—,0,—,130,13,—,1010,84
2024-05-12,03,Day Cloudy,30,27,—,0,—,130,13,—,1010,84
2024-05-12,02,Day Cloudy,30,27,—,0,—,140,9,—,1010,84
2024-05-12,01,Day Cloudy,30,28,—,0,—,140,11,—,1010,89
2024-05-12,00,Day Cloudy,31,28,—,0,—,130,11,—,1011,84
2024-05-11,23,Day Cloudy,31,26.9,—,0,—,140,9,—,1011,79
2024-05-11,22,Day Cloudy,31,26.9,—,0,—,140,13,—,1011,79
2024-05-11,21,Day Cloudy,31,26.9,—,0,—,130,17,—,1011,79
2024-05-11,20,Cloudy,31,26.9,—,0,—,140,15,—,1009,79
2024-05-11,19,Cloudy,31,26.9,—,0,—,140,15,—,1009,79
2024-05-11,18,Cloudy,32,25.1,—,0,—,150,11,—,1009,67
2024-05-11,17,Cloudy,31,25.1,—,1.9,—,210,11,—,1008,71
2024-05-11,16,Cloudy,33,25,—,0.5,—,160,11,—,1007,63
2024-05-11,15,Cloudy,36,22.9,—,4.2,—,160,19,—,1008,47
2024-05-11,14,Day Cloudy,36,23.9,—,0,—,170,17,—,1008,50
2024-05-11,13,Day Cloudy,37,22,—,1.2,—,80,9,—,1009,42
2024-05-11,12,Day Cloudy,36,21.8,—,3,—,90,11,—,1011,44
2024-05-11,11,Day Cloudy,36,21.8,—,0,—,90,15,—,1011,44
2024-05-11,10,Day Cloudy,35,22,—,0,—,100,9,—,1012,47
2024-05-11,09,Day Cloudy,34,23.1,—,0,—,100,13,—,1012,53
2024-05-11,08,Day Cloudy,33,23.1,—,0,—,80,17,—,1012,56
2024-05-11,07,Day Cloudy,30,26,—,0,—,100,9,—,1012,79
2024-05-11,06,Day Cloudy,30,26,—,0,—,100,9,—,1011,79
2024-05-11,05,Day Cloudy,30,26,—,0,—,110,15,—,1011,79
2024-05-11,04,Day Cloudy,30,26,—,0,—,130,17,—,1010,79
2024-05-11,03,Day Cloudy,30,26,—,0,—,130,11,—,1009,79
2024-05-11,02,Day Cloudy,30,27,—,0,—,140,11,—,1010,84
2024-05-11,01,Day Cloudy,30,27,—,0,—,140,9,—,1010,84
2024-05-11,00,Day Cloudy,30,27,—,0,—,140,13,—,1010,84
2024-05-10,23,Day Cloudy,31,26.9,—,0,—,140,20,—,1010,79
2024-05-10,22,Day Cloudy,31,26.9,—,0,—,130,11,—,1011,79
2024-05-10,21,Day Cloudy,31,26.9,—,0,—,130,17,—,1010,79
2024-05-10,20,Cloudy,31,26,—,0,—,140,20,—,1009,75
2024-05-10,19,Cloudy,32,26.1,—,0,—,150,15,—,1009,71
2024-05-10,18,Cloudy,32,24.1,—,0,—,150,19,—,1008,63
2024-05-10,17,Cloudy,33,23.9,—,0.5,—,170,19,—,1007,59
2024-05-10,16,Cloudy,34,23.1,—,0,—,180,19,—,1007,53
2024-05-10,15,Cloudy,37,22,—,0.3,—,160,17,—,1007,42
2024-05-10,14,Day Cloudy,38,22.9,—,0.8,—,170,19,—,1007,42
2024-05-10,13,Day Cloudy,38,22.1,—,0,—,180,15,—,1008,40
2024-05-10,12,Day Cloudy,36,21.1,—,0.4,—,170,13,—,1010,42
2024-05-10,11,Day Cloudy,36,21.1,—,0,—,120,15,—,1010,42
2024-05-10,10,Day Cloudy,35,23,—,0,—,80,15,—,1010,50
2024-05-10,09,Day Cloudy,34,23.1,—,0,—,100,22,—,1011,53
2024-05-10,08,Day Cloudy,32,26.1,—,0,—,110,13,—,1010,71
2024-05-10,07,Day Cloudy,29,27,—,0,—,80,7,—,1010,89
2024-05-10,06,Day Cloudy,29,27,—,0,—,284,4,—,1010,89
2024-05-10,05,Day Cloudy,28,26.9,—,0,—,289,6,—,1009,94
2024-05-10,04,Day Cloudy,28,26.9,—,0,—,100,7,—,1009,94
2024-05-10,03,Day Cloudy,29,27,—,0,—,100,11,—,1009,89
2024-05-10,02,Day Cloudy,29,27,—,0,—,100,9,—,1009,89
2024-05-10,01,Day Cloudy,30,27,—,0,—,120,15,—,1009,84
2024-05-10,00,Day Cloudy,30,27,—,0,—,110,17,—,1009,84
2024-05-09,23,Day Cloudy,30,27,—,0,—,120,17,—,1011,84
2024-05-09,22,Day Cloudy,30,26,—,0,—,110,13,—,1011,79
2024-05-09,21,Cloudy,30,26,—,0,—,130,9,—,1010,79
2024-05-09,20,Cloudy,31,26,—,0,—,140,17,—,1009,75
2024-05-09,19,Cloudy,31,26.9,—,0,—,140,11,—,1009,79
2024-05-09,18,Rain,31,26,—,0,—,160,15,—,1008,75
2024-05-09,17,Rain Wind,32,25.1,—,1.7,—,180,22,—,1007,67
2024-05-09,16,Thunderstorm,33,25,—,0.1,—,180,20,—,1007,63
2024-05-09,15,Thunderstorm,33,26.1,—,1.9,—,180,15,—,1006,67
2024-05-09,14,Thunderstorm,30,28,—,0,—,260,9,—,1007,89
2024-05-09,13,Rain Wind,28,25,—,0.4,—,120,20,—,1008,84
2024-05-09,12,Day Cloudy,37,22,—,0,—,120,13,—,1009,42
2024-05-09,11,Day Cloudy,36,21.8,—,0.1,—,130,17,—,1010,44
2024-05-09,10,Day Cloudy,34,23.1,—,0,—,110,9,—,1010,53
2024-05-09,09,Day Cloudy,34,23.1,—,0,—,100,22,—,1010,53
2024-05-09,08,Day Cloudy,33,23.9,—,0,—,110,17,—,1010,59
2024-05-09,07,Day Cloudy,31,26,—,0,—,70,13,—,1010,75
2024-05-09,06,Day Cloudy,30,26,—,0,—,110,11,—,1009,79
2024-05-09,05,Day Cloudy,29,26,—,0,—,90,9,—,1009,84
2024-05-09,04,Day Cloudy,30,26,—,0,—,120,19,—,1008,79
2024-05-09,03,Day Cloudy,30,26,—,0,—,90,9,—,1008,79
2024-05-09,02,Day Cloudy,30,26,—,0,—,130,13,—,1008,79
2024-05-09,01,Day Cloudy,30,26,—,0,—,130,19,—,1009,79
2024-05-09,00,Day Cloudy,30,26,—,0,—,140,15,—,1009,79
2024-05-08,23,Day Cloudy,31,26,—,0,—,130,20,—,1009,75
2024-05-08,22,Day Cloudy,31,26,—,0.1,—,130,20,—,1009,75
2024-05-08,21,Day Cloudy,31,26,—,0,—,140,17,—,1009,75
2024-05-08,20,Cloudy,31,26,—,0,—,140,15,—,1008,75
2024-05-08,19,Cloudy,31,25.1,—,0,—,140,17,—,1008,71
2024-05-08,18,Cloudy,30,23,—,0,—,20,4,—,1007,66
2024-05-08,17,Cloudy,34,25.1,—,0,—,150,17,—,1006,60
2024-05-08,16,Day Cloudy,35,23,—,0.4,—,160,13,—,1006,50
2024-05-08,15,Day Cloudy,35,23,—,0,—,140,30,—,1006,50
2024-05-08,14,Day Cloudy,37,22,—,0,—,100,7,—,1006,42
2024-05-08,13,Day Cloudy,37,22,—,0,—,130,7,—,1008,42
2024-05-08,12,Day Cloudy,36,21.8,—,0,—,60,11,—,1009,44
2024-05-08,11,Day Cloudy,35,22,—,0,—,120,13,—,1010,47
2024-05-08,10,Day Cloudy,34,24,—,0,—,60,11,—,1010,56
2024-05-08,09,Day Cloudy,32,27,—,0,—,80,11,—,1011,75
2024-05-08,08,Day Cloudy,31,26.9,—,0,—,30,4,—,1011,79
2024-05-08,07,Day Cloudy,29,27.9,—,0,—,30,7,—,1011,94
2024-05-08,06,Fog,27,26,—,0,—,20,9,—,1010,94
2024-05-08,05,Fog,27,26,—,0,—,20,7,—,1010,94
2024-05-08,04,Day Cloudy,27,26,—,0,—,10,9,—,1010,94
2024-05-08,03,Day Cloudy,27,27,—,0,—,10,3.6,—,1010,100
2024-05-08,02,Day Cloudy,27,27,—,0,—,340,5.4,—,1010,100
2024-05-08,01,Fog,27,27,—,0,—,221,6,—,1010,100
2024-05-08,00,Day Cloudy,28,26.9,—,0,—,290,4,—,1010,94
2024-05-07,23,Day Cloudy,28,26.9,—,0.5,—,349,3.6,—,1011,94
2024-05-07,22,Day Cloudy,28,26.9,—,0,—,64,3.6,—,1011,94
2024-05-07,21,Day Cloudy,28,26.9,—,0,—,330,1.8,—,1011,94
2024-05-07,20,Cloudy,28,26.9,—,0,—,77,5.4,—,1011,94
2024-05-07,19,Rain,28,26.9,—,0,—,40,3.6,—,1010,94
2024-05-07,18,Rain,26,26,—,0,—,110,22.3,—,1009,100
2024-05-07,17,Thunderstorm,29,26,—,0.6,—,180,16.6,—,1008,84
2024-05-07,16,Day Cloudy,32,24.1,—,7.7,—,120,25.9,—,1008,63
2024-05-07,15,Day Cloudy,36,23.9,—,4,—,170,16.6,—,1007,50
2024-05-07,14,Day Cloudy,30,26,—,0.2,—,210,11.2,—,1008,79
2024-05-07,13,Day Cloudy,36,23.9,—,0.1,—,190,18.4,—,1009,50
2024-05-07,12,Day Cloudy,36,21.8,—,0.8,—,170,11.2,—,1010,44
2024-05-07,11,Day Cloudy,36,21.8,—,0,—,140,13,—,1010,44
2024-05-07,10,Day Cloudy,35,23,—,0,—,120,13,—,1011,50
2024-05-07,09,Day Cloudy,34,23.1,—,0,—,150,14.8,—,1011,53
2024-05-07,08,Day Cloudy,33,23.9,—,0,—,140,13,—,1011,59
2024-05-07,07,Day Cloudy,31,26.9,—,0,—,140,11.2,—,1011,79
2024-05-07,06,Day Cloudy,29,27,—,0,—,150,9.4,—,1011,89
2024-05-07,05,Day Cloudy,29,26,—,0,—,130,7.6,—,1010,84
2024-05-07,04,Day Sunny,29,26,—,0,—,130,11.2,—,1009,84
2024-05-07,03,Day Sunny,30,26,—,0,—,130,11.2,—,1009,79
2024-05-07,02,Day Sunny,30,25.1,—,0,—,140,9.4,—,1009,75
2024-05-07,01,Day Sunny,30,25.1,—,0,—,140,13,—,1010,75
2024-05-07,00,Day Sunny,30,25.1,—,0,—,140,13,—,1010,75
2024-05-06,23,Day Sunny,30,25.1,—,0,—,140,13,—,1010,75
2024-05-06,22,Day Sunny,31,25.1,—,0,—,150,14.8,—,1010,71
2024-05-06,21,Day Cloudy,31,25.1,—,0,—,140,13,—,1010,71
2024-05-06,20,Day Cloudy,31,23.9,—,0,—,140,14.8,—,1009,66
2024-05-06,19,Day Cloudy,31,25.1,—,0,—,160,14.8,—,1008,71
2024-05-06,18,Day Cloudy,32,25.1,—,0,—,150,18.4,—,1007,67
2024-05-06,17,Cloudy,34,24,—,0,—,140,24.1,—,1006,56
2024-05-06,16,Day Cloudy,35,24,—,0,—,150,18.4,—,1006,53
2024-05-06,15,Day Cloudy,36,23.9,—,0,—,190,20.5,—,1006,50
2024-05-06,14,Day Cloudy,35,24,—,0,—,190,14.8,—,1007,53
2024-05-06,13,Day Cloudy,35,23,—,0,—,220,14.8,—,1007,50
2024-05-06,12,Day Cloudy,35,23,—,0,—,210,13,—,1009,50
2024-05-06,11,Day Cloudy,36,22.9,—,0,—,130,11.2,—,1010,47
2024-05-06,10,Day Cloudy,34,24,—,0,—,150,7.6,—,1010,56
2024-05-06,09,Day Cloudy,33,27,—,0,—,130,11.2,—,1011,71
2024-05-06,08,Day Cloudy,31,28,—,0,—,90,7.6,—,1011,84
2024-05-06,07,Day Cloudy,29,27,—,0,—,60,7.6,—,1010,89
2024-05-06,06,Day Cloudy,28,26.9,—,0,—,229,5.4,—,1009,94
2024-05-06,05,Day Cloudy,27,26,—,0,—,60,3.6,—,1008,94
2024-05-06,04,Day Cloudy,27,26,—,0,—,70,5.4,—,1008,94
2024-05-06,03,Day Cloudy,28,26,—,0,—,360,3.6,—,1007,89
2024-05-06,02,Day Cloudy,28,26,—,0,—,60,7.6,—,1008,89
2024-05-06,01,Day Cloudy,28,26,—,0,—,70,3.6,—,1008,89
2024-05-06,00,Day Cloudy,28,26,—,0,—,80,5.4,—,1009,89
2024-05-05,23,Day Cloudy,28,26,—,0,—,100,5.4,—,1009,89
2024-05-05,22,Cloudy,28,26,—,0,—,70,1.8,—,1010,89
2024-05-05,21,Cloudy,28,26,—,0,—,49,1.8,—,1010,89
2024-05-05,20,Cloudy,27,26,—,0,—,300,9.4,—,1009,94
2024-05-05,19,Rain,28,25,—,0,—,340,7.6,—,1009,84
2024-05-05,18,Rain,31,26,—,0.2,—,340,1.8,—,1008,75
2024-05-05,17,Rain,31,26,—,0.3,—,170,9.4,—,1007,75
2024-05-05,16,Thunderstorm,31,26,—,0,—,190,9.4,—,1006,75
2024-05-05,15,Thunderstorm,28,26,—,0.3,—,250,13,—,1006,89
2024-05-05,14,Rain Wind,29,27,—,0,—,250,13,—,1006,89
2024-05-05,13,Rain,30,23.9,—,2.5,—,70,29.5,—,1007,70
2024-05-05,12,Day Cloudy,35,23,—,1,—,200,7.6,—,1008,50
2024-05-05,11,Day Cloudy,35,24,—,3.4,—,210,5.4,—,1008,53
2024-05-05,10,Day Cloudy,34,24,—,0.1,—,210,7.6,—,1009,56
2024-05-05,09,Day Cloudy,33,26.1,—,0,—,170,5.4,—,1010,67
2024-05-05,08,Day Cloudy,31,26.9,—,0,—,160,7.6,—,1010,79
2024-05-05,07,Day Cloudy,30,27,—,0,—,110,7.6,—,1009,84
2024-05-05,06,Day Cloudy,28,26.9,—,0.1,—,70,7.6,—,1008,94
2024-05-05,05,Day Cloudy,29,27,—,0,—,234,3.6,—,1007,89
2024-05-05,04,Day Cloudy,28,26.9,—,0,—,80,5.4,—,1006,94
2024-05-05,03,Day Cloudy,28,26,—,0,—,231,1.8,—,1006,89
2024-05-05,02,Day Cloudy,28,26,—,0,—,50,7.6,—,1006,89
2024-05-05,01,Day Cloudy,29,26,—,0,—,40,3.6,—,1007,84
2024-05-05,00,Day Cloudy,30,26,—,0,—,265,3.6,—,1007,79
2024-05-04,23,Day Cloudy,29,26,—,0,—,120,5.4,—,1008,84
2024-05-04,22,Cloudy,29,27,—,0,—,290,3.6,—,1009,89
2024-05-04,21,Cloudy,29,26,—,0,—,130,7.6,—,1008,84
2024-05-04,20,Rain,30,23.9,—,0,—,130,13,—,1007,70
2024-05-04,19,Rain,32,26.1,—,0,—,190,7.6,—,1008,71
2024-05-04,18,Rain,33,23.9,—,0,—,170,16.6,—,1007,59
2024-05-04,17,Thunderstorm,34,24,—,0,—,210,14.8,—,1005,56
2024-05-04,16,Thunderstorm,35,23,—,0.6,—,160,13,—,1005,50
2024-05-04,15,Thunderstorm,36,22.9,—,0.9,—,180,18.4,—,1005,47
2024-05-04,14,Rain Wind,37,23.1,—,0.7,—,260,9.4,—,1006,45
2024-05-04,13,Rain Wind,35,23,—,2.5,—,250,11.2,—,1006,50
2024-05-04,12,Day Cloudy,34,23.1,—,0,—,260,3.6,—,1008,53
2024-05-04,11,Day Cloudy,35,23,—,0,—,200,11.2,—,1009,50
2024-05-04,10,Day Cloudy,35,24,—,0,—,220,7.6,—,1009,53
2024-05-04,09,Day Cloudy,33,25,—,0,—,120,14.8,—,1009,63
2024-05-04,08,Day Cloudy,31,28,—,0,—,150,3.6,—,1009,84
2024-05-04,07,Day Cloudy,29,27.9,—,0,—,221,1.8,—,1009,94
2024-05-04,06,Day Cloudy,29,27,—,0,—,130,16.6,—,1009,89
2024-05-04,05,Day Cloudy,30,27,—,0,—,210,7.6,—,1009,84
2024-05-04,04,Day Cloudy,30,27,—,0,—,180,7.6,—,1008,84
2024-05-04,03,Day Cloudy,30,27,—,0.1,—,215,5.4,—,1008,84
2024-05-04,02,Day Cloudy,31,26,—,0,—,160,9.4,—,1008,75
2024-05-04,01,Day Cloudy,31,26,—,0,—,160,14.8,—,1008,75
2024-05-04,00,Day Cloudy,31,26,—,0,—,140,13,—,1009,75
2024-05-03,23,Day Cloudy,31,26.9,—,0,—,150,11.2,—,1009,79
2024-05-03,22,Day Cloudy,31,26,—,0,—,150,14.8,—,1010,75
2024-05-03,21,Day Cloudy,31,26.9,—,0,—,150,16.6,—,1009,79
2024-05-03,20,Day Cloudy,31,26.9,—,0,—,140,18.4,—,1008,79
2024-05-03,19,Day Cloudy,32,26.1,—,0,—,160,16.6,—,1008,71
2024-05-03,18,Day Cloudy,33,26.1,—,0,—,170,16.6,—,1007,67
2024-05-03,17,Cloudy,34,25.1,—,0,—,160,14.8,—,1005,60
2024-05-03,16,Day Cloudy,35,24,—,0,—,170,14.8,—,1005,53
2024-05-03,15,Day Cloudy,37,23.1,—,0,—,130,13,—,1005,45
2024-05-03,14,Day Cloudy,38,24,—,0,—,180,14.8,—,1006,45
2024-05-03,13,Day Cloudy,37,23.1,—,0,—,200,14.8,—,1006,45
2024-05-03,12,Day Cloudy,37,24.2,—,0,—,210,13,—,1008,48
2024-05-03,11,Day Cloudy,35,24,—,0,—,160,7.6,—,1008,53
2024-05-03,10,Day Cloudy,35,24,—,0,—,180,13,—,1009,53
2024-05-03,09,Day Cloudy,33,25,—,0,—,140,13,—,1010,63
2024-05-03,08,Day Cloudy,32,26.1,—,0,—,110,13,—,1010,71
2024-05-03,07,Day Cloudy,32,27,—,0,—,130,11.2,—,1009,75
2024-05-03,06,Day Cloudy,30,27,—,0,—,160,9.4,—,1009,84
2024-05-03,05,Day Cloudy,30,28,—,0,—,130,11.2,—,1008,89
2024-05-03,04,Day Sunny,30,28,—,0,—,140,11.2,—,1007,89
2024-05-03,03,Day Sunny,31,26.9,—,0,—,140,11.2,—,1007,79
2024-05-03,02,Day Sunny,31,26.9,—,0,—,140,13,—,1007,79
2024-05-03,01,Day Sunny,31,26.9,—,0,—,150,11.2,—,1007,79
2024-05-03,00,Day Sunny,31,26.9,—,0,—,140,14.8,—,1007,79
2024-05-02,23,Day Cloudy,31,26.9,—,0,—,150,13,—,1008,79
2024-05-02,22,Day Sunny,31,26.9,—,0,—,140,14.8,—,1008,79
2024-05-02,21,Day Cloudy,31,26.9,—,0,—,140,16.6,—,1007,79
2024-05-02,20,Day Cloudy,31,26.9,—,0,—,160,18.4,—,1006,79
2024-05-02,19,Day Cloudy,32,26.1,—,0,—,170,18.4,—,1006,71
2024-05-02,18,Day Cloudy,33,25,—,0,—,170,18.4,—,1006,63
2024-05-02,17,Day Cloudy,35,24,—,0,—,190,22.3,—,1005,53
2024-05-02,16,Day Cloudy,38,21.2,—,0,—,160,13,—,1005,38
2024-05-02,15,Day Cloudy,38,21.2,—,0,—,180,9.4,—,1004,38
2024-05-02,14,Day Cloudy,38,21.2,—,0,—,160,11.2,—,1005,38
2024-05-02,13,Day Cloudy,37,22,—,0,—,140,9.4,—,1005,42
2024-05-02,12,Day Cloudy,36,21.8,—,0,—,170,9.4,—,1007,44
2024-05-02,11,Day Cloudy,35,23,—,0,—,102,9.4,—,1008,50
2024-05-02,10,Day Cloudy,34,25.1,—,0,—,150,9.4,—,1008,60
2024-05-02,09,Day Cloudy,33,25,—,0,—,180,7.6,—,1009,63
2024-05-02,08,Day Cloudy,32,26.1,—,0.7,—,180,13,—,1009,71
2024-05-02,07,Day Cloudy,31,26.9,—,0,—,180,13,—,1009,79
2024-05-02,06,Day Cloudy,30,27,—,0.1,—,200,11.2,—,1008,84
2024-05-02,05,Day Cloudy,30,28,—,0.1,—,190,11.2,—,1008,89
2024-05-02,04,Day Cloudy,30,28,—,0,—,190,15,—,1006,89
2024-05-02,03,Day Cloudy,30,27,—,0,—,180,15,—,1006,84
2024-05-02,02,Day Cloudy,30,28,—,0,—,190,15,—,1006,89
2024-05-02,01,Day Cloudy,31,26.9,—,0,—,180,11,—,1007,79
2024-05-02,00,Day Cloudy,31,28,—,0,—,180,15,—,1007,84
2024-05-01,23,Day Cloudy,31,26.9,—,0,—,170,15,—,1007,79
2024-05-01,22,Day Sunny,31,26.9,—,0,—,150,17,—,1007,79
2024-05-01,21,Day Cloudy,31,26.9,—,0,—,150,15,—,1006,79
2024-05-01,20,Day Cloudy,32,26.1,—,0,—,170,20,—,1004,71
2024-05-01,19,Day Cloudy,32,24.1,—,0,—,180,22,—,1004,63
2024-05-01,18,Day Cloudy,34,23.1,—,0,—,160,13,—,1004,53
2024-05-01,17,Day Cloudy,36,23.9,—,0,—,160,15,—,1003,50
2024-05-01,16,Day Cloudy,36,23.9,—,0,—,190,17,—,1003,50
2024-05-01,15,Day Cloudy,37,24.2,—,0,—,180,11,—,1003,48
2024-05-01,14,Day Cloudy,37,23.1,—,0,—,160,13,—,1003,45
2024-05-01,13,Day Cloudy,38,22.1,—,0,—,200,7,—,1004,40
2024-05-01,12,Day Cloudy,37,22,—,0,—,140,6,—,1006,42
2024-05-01,11,Day Cloudy,36,21.8,—,0,—,120,9,—,1006,44
2024-05-01,10,Day Cloudy,35,22,—,0,—,170,9,—,1007,47
2024-05-01,09,Day Cloudy,33,25,—,0,—,190,7,—,1008,63
2024-05-01,08,Day Cloudy,33,27,—,0,—,230,6,—,1008,71
2024-05-01,07,Day Cloudy,31,28,—,0,—,200,7,—,1007,84
2024-05-01,06,Day Cloudy,30,28,—,0,—,210,11,—,1007,89
2024-05-01,05,Day Cloudy,30,28,—,0,—,200,11,—,1006,89
2024-05-01,04,Day Cloudy,30,28,—,0,—,200,14.8,—,1006,89
2024-05-01,03,Day Cloudy,30,28,—,0,—,210,14.8,—,1006,89
2024-05-01,02,Day Cloudy,30,28,—,0,—,210,13,—,1006,89
2024-05-01,01,Day Cloudy,30,28,—,0,—,210,14.8,—,1007,89
2024-05-01,00,Day Cloudy,31,28,—,0,—,200,14.8,—,1007,84
2024-04-30,23,Day Cloudy,31,28,—,0,—,190,16.6,—,1007,84
2024-04-30,22,Day Sunny,31,28,—,0,—,190,18.4,—,1007,84
2024-04-30,21,Day Cloudy,31,26.9,—,0,—,160,14.8,—,1007,79
2024-04-30,20,Day Cloudy,32,27,—,0,—,170,16.6,—,1006,75
2024-04-30,19,Day Cloudy,32,25.1,—,0,—,170,14.8,—,1005,67
2024-04-30,18,Day Cloudy,33,23.1,—,0,—,180,16.6,—,1005,56
2024-04-30,17,Day Cloudy,35,23,—,0,—,180,16.6,—,1004,50
2024-04-30,16,Day Cloudy,36,21.8,—,0,—,170,16.6,—,1004,44
2024-04-30,15,Day Cloudy,37,23.1,—,0,—,180,18.4,—,1004,45
2024-04-30,14,Day Cloudy,37,22,—,0,—,170,11.2,—,1004,42
2024-04-30,13,Day Cloudy,36,22.9,—,0,—,150,11.2,—,1005,47
2024-04-30,12,Day Cloudy,36,22.9,—,0,—,200,9.4,—,1007,47
2024-04-30,11,Day Cloudy,36,23.9,—,0,—,210,11.2,—,1007,50
2024-04-30,10,Day Cloudy,34,25.1,—,0,—,170,9.4,—,1008,60
2024-04-30,09,Day Cloudy,33,27,—,0,—,210,9.4,—,1009,71
2024-04-30,08,Day Cloudy,31,28,—,0,—,210,9.4,—,1009,84
2024-04-30,07,Day Cloudy,30,28,—,0,—,230,7.6,—,1008,89
2024-04-30,06,Day Cloudy,29,27.9,—,0,—,270,7.6,—,1008,94
2024-04-30,05,Day Sunny,30,28,—,0,—,220,9.4,—,1007,89
2024-04-30,04,Day Sunny,30,28,—,0,—,210,9.4,—,1006,89
2024-04-30,03,Day Sunny,30,28,—,0,—,190,11.2,—,1006,89
2024-04-30,02,Day Sunny,30,28,—,0,—,210,13,—,1006,89
2024-04-30,01,Day Sunny,30,28,—,0,—,160,13,—,1007,89
2024-04-30,00,Day Sunny,30,28,—,0,—,160,13,—,1007,89
